Id,date,total_sleep_minutes
4558609924,2016-04-21,153.0
4558609924,2016-04-22,153.0
4558609924,2016-04-23,153.0
4558609924,2016-04-24,153.0
4558609924,2016-04-25,91.0
4558609924,2016-04-26,51.0
4558609924,2016-04-27,51.0
4558609924,2016-04-28,84.0
4558609924,2016-04-29,104.0
4558609924,2016-04-30,104.0
4558609924,2016-05-01,147.0
4558609924,2016-05-02,147.0
4558609924,2016-05-03,147.0
4558609924,2016-05-04,147.0
4558609924,2016-05-05,147.0
4558609924,2016-05-06,147.0
4558609924,2016-05-07,58.0
4558609924,2016-05-08,87.0
4558609924,2016-05-09,87.0
4558609924,2016-05-10,87.0
4558609924,2016-05-11,87.0
4558609924,2016-05-12,87.0
4702921684,2016-03-11,131.0
4702921684,2016-03-12,504.0
4702921684,2016-03-13,295.0
4702921684,2016-03-14,478.0
4702921684,2016-03-15,481.0
4702921684,2016-03-16,516.0
4702921684,2016-03-17,485.0
4702921684,2016-03-18,383.0
4702921684,2016-03-19,383.0
4702921684,2016-03-20,383.0
4702921684,2016-03-21,105.0
4702921684,2016-03-22,491.0
4702921684,2016-03-23,504.0
4702921684,2016-03-24,496.0
4702921684,2016-03-25,519.0
4702921684,2016-03-26,432.0
4702921684,2016-03-27,634.0
4702921684,2016-03-28,433.0
4702921684,2016-03-29,450.0
4702921684,2016-03-30,501.0
4702921684,2016-03-31,430.0
4702921684,2016-04-01,501.0
4702921684,2016-04-02,595.0
4702921684,2016-04-03,614.0
4702921684,2016-04-04,469.0
4702921684,2016-04-05,479.0
4702921684,2016-04-06,506.0
4702921684,2016-04-07,472.0
4702921684,2016-04-08,395.0
4702921684,2016-04-09,803.0
4702921684,2016-04-10,581.0
4702921684,2016-04-11,392.0
4702921684,2016-04-12,474.0
4702921684,2016-04-13,437.0
4702921684,2016-04-14,427.0
4702921684,2016-04-15,232.0
4702921684,2016-04-16,548.0
4702921684,2016-04-17,657.0
4702921684,2016-04-18,326.0
4702921684,2016-04-19,506.0
4702921684,2016-04-20,446.0
4702921684,2016-04-21,358.0
4702921684,2016-04-22,27.0
4702921684,2016-04-23,497.0
4702921684,2016-04-24,534.0
4702921684,2016-04-25,432.0
4702921684,2016-04-26,465.0
4702921684,2016-04-27,458.0
4702921684,2016-04-28,469.0
4702921684,2016-04-29,462.0
4702921684,2016-04-30,431.0
4702921684,2016-05-01,431.0
4702921684,2016-05-02,73.0
4702921684,2016-05-03,452.0
4702921684,2016-05-04,437.0
4702921684,2016-05-05,459.0
4702921684,2016-05-06,761.0
4702921684,2016-05-07,782.0
4702921684,2016-05-08,104.0
4702921684,2016-05-09,448.0
4702921684,2016-05-10,460.0
4702921684,2016-05-11,382.0
4702921684,2016-05-12,398.0
5553957443,2016-03-11,817.0
5553957443,2016-03-12,817.0
5553957443,2016-03-13,918.0
5553957443,2016-03-14,354.0
5553957443,2016-03-15,490.0
5553957443,2016-03-16,416.0
5553957443,2016-03-17,364.0
5553957443,2016-03-18,130.0
5553957443,2016-03-19,130.0
5553957443,2016-03-20,130.0
5553957443,2016-03-21,169.0
5553957443,2016-03-22,628.0
5553957443,2016-03-23,352.0
5553957443,2016-03-24,480.0
5553957443,2016-03-25,749.0
5553957443,2016-03-26,407.0
5553957443,2016-03-27,858.0
5553957443,2016-03-28,771.0
5553957443,2016-03-29,405.0
5553957443,2016-03-30,459.0
5553957443,2016-03-31,444.0
5553957443,2016-04-01,384.0
5553957443,2016-04-02,1023.0
5553957443,2016-04-03,947.0
5553957443,2016-04-04,495.0
5553957443,2016-04-05,432.0
5553957443,2016-04-06,426.0
5553957443,2016-04-07,416.0
5553957443,2016-04-08,458.0
5553957443,2016-04-09,761.0
5553957443,2016-04-10,802.0
5553957443,2016-04-11,598.0
5553957443,2016-04-12,768.0
5553957443,2016-04-13,610.0
5553957443,2016-04-14,457.0
5553957443,2016-04-15,442.0
5553957443,2016-04-16,665.0
5553957443,2016-04-17,505.0
5553957443,2016-04-18,641.0
5553957443,2016-04-19,392.0
5553957443,2016-04-20,727.0
5553957443,2016-04-21,400.0
5553957443,2016-04-22,380.0
5553957443,2016-04-23,833.0
5553957443,2016-04-24,855.0
5553957443,2016-04-25,478.0
5553957443,2016-04-26,435.0
5553957443,2016-04-27,504.0
5553957443,2016-04-28,524.0
5553957443,2016-04-29,452.0
5553957443,2016-04-30,932.0
5553957443,2016-05-01,876.0
5553957443,2016-05-02,498.0
5553957443,2016-05-03,372.0
5553957443,2016-05-04,598.0
5553957443,2016-05-05,481.0
5553957443,2016-05-06,462.0
5553957443,2016-05-07,469.0
5553957443,2016-05-08,760.0
5553957443,2016-05-09,495.0
5553957443,2016-05-10,394.0
5553957443,2016-05-11,650.0
5553957443,2016-05-12,375.0
5577150313,2016-03-11,166.0
5577150313,2016-03-12,609.0
5577150313,2016-03-13,472.0
5577150313,2016-03-14,382.0
5577150313,2016-03-15,544.0
5577150313,2016-03-16,489.0
5577150313,2016-03-17,486.0
5577150313,2016-03-18,458.0
5577150313,2016-03-19,399.0
5577150313,2016-03-20,695.0
5577150313,2016-03-21,448.0
5577150313,2016-03-22,123.0
5577150313,2016-03-23,617.0
5577150313,2016-03-24,442.0
5577150313,2016-03-25,452.0
5577150313,2016-03-26,507.0
5577150313,2016-03-27,363.0
5577150313,2016-03-28,557.0
5577150313,2016-03-29,509.0
5577150313,2016-03-30,468.0
5577150313,2016-03-31,488.0
5577150313,2016-04-01,460.0
5577150313,2016-04-02,420.0
5577150313,2016-04-03,447.0
5577150313,2016-04-04,488.0
5577150313,2016-04-05,443.0
5577150313,2016-04-06,453.0
5577150313,2016-04-07,544.0
5577150313,2016-04-08,471.0
5577150313,2016-04-09,535.0
5577150313,2016-04-10,476.0
5577150313,2016-04-11,441.0
5577150313,2016-04-12,489.0
5577150313,2016-04-13,526.0
5577150313,2016-04-14,476.0
5577150313,2016-04-15,400.0
5577150313,2016-04-16,639.0
5577150313,2016-04-17,564.0
5577150313,2016-04-18,553.0
5577150313,2016-04-19,493.0
5577150313,2016-04-20,484.0
5577150313,2016-04-21,438.0
5577150313,2016-04-22,351.0
5577150313,2016-04-23,585.0
5577150313,2016-04-24,683.0
5577150313,2016-04-25,408.0
5577150313,2016-04-26,463.0
5577150313,2016-04-27,421.0
5577150313,2016-04-28,469.0
5577150313,2016-04-29,428.0
5577150313,2016-04-30,431.0
5577150313,2016-05-01,517.0
5577150313,2016-05-02,449.0
5577150313,2016-05-03,579.0
5577150313,2016-05-04,669.0
5577150313,2016-05-05,85.0
5577150313,2016-05-06,85.0
5577150313,2016-05-07,85.0
5577150313,2016-05-08,85.0
5577150313,2016-05-09,286.0
5577150313,2016-05-10,503.0
5577150313,2016-05-11,380.0
5577150313,2016-05-12,380.0
6117666160,2016-03-11,78.0
6117666160,2016-03-12,697.0
6117666160,2016-03-13,123.0
6117666160,2016-03-14,717.0
6117666160,2016-03-15,522.0
6117666160,2016-03-16,711.0
6117666160,2016-03-17,670.0
6117666160,2016-03-18,715.0
6117666160,2016-03-19,684.0
6117666160,2016-03-20,568.0
6117666160,2016-03-21,525.0
6117666160,2016-03-22,434.0
6117666160,2016-03-23,612.0
6117666160,2016-03-24,931.0
6117666160,2016-03-25,536.0
6117666160,2016-03-26,504.0
6117666160,2016-03-27,534.0
6117666160,2016-03-28,45.0
6117666160,2016-03-29,592.0
6117666160,2016-03-30,111.0
6117666160,2016-03-31,629.0
6117666160,2016-04-01,625.0
6117666160,2016-04-02,478.0
6117666160,2016-04-03,478.0
6117666160,2016-04-04,478.0
6117666160,2016-04-05,73.0
6117666160,2016-04-06,606.0
6117666160,2016-04-07,529.0
6117666160,2016-04-08,529.0
6117666160,2016-04-09,502.0
6117666160,2016-04-10,502.0
6117666160,2016-04-11,502.0
6117666160,2016-04-12,502.0
6117666160,2016-04-13,502.0
6117666160,2016-04-14,502.0
6117666160,2016-04-15,502.0
6117666160,2016-04-16,417.0
6117666160,2016-04-17,443.0
6117666160,2016-04-18,458.0
6117666160,2016-04-19,566.0
6117666160,2016-04-20,493.0
6117666160,2016-04-21,583.0
6117666160,2016-04-22,703.0
6117666160,2016-04-23,512.0
6117666160,2016-04-24,382.0
6117666160,2016-04-25,382.0
6117666160,2016-04-26,7.0
6117666160,2016-04-27,584.0
6117666160,2016-04-28,588.0
6117666160,2016-04-29,513.0
6117666160,2016-04-30,61.0
6117666160,2016-05-01,606.0
6117666160,2016-05-02,606.0
6117666160,2016-05-03,606.0
6117666160,2016-05-04,5.0
6117666160,2016-05-05,506.0
6117666160,2016-05-06,674.0
6117666160,2016-05-07,591.0
6117666160,2016-05-08,668.0
6117666160,2016-05-09,481.0
6117666160,2016-05-10,481.0
6117666160,2016-05-11,481.0
6117666160,2016-05-12,481.0
6775888955,2016-03-11,84.0
6775888955,2016-03-12,456.0
6775888955,2016-03-13,42.0
6775888955,2016-03-14,709.0
6775888955,2016-03-15,125.0
6775888955,2016-03-16,125.0
6775888955,2016-03-17,125.0
6775888955,2016-03-18,323.0
6775888955,2016-03-19,419.0
6775888955,2016-03-20,419.0
6775888955,2016-03-21,456.0
6775888955,2016-03-22,456.0
6775888955,2016-03-23,456.0
6775888955,2016-03-24,456.0
6775888955,2016-03-25,118.0
6775888955,2016-03-26,386.0
6775888955,2016-03-27,454.0
6775888955,2016-03-28,558.0
6775888955,2016-03-29,558.0
6775888955,2016-03-30,558.0
6775888955,2016-03-31,329.0
6775888955,2016-04-01,16.0
6775888955,2016-04-02,481.0
6775888955,2016-04-03,481.0
6775888955,2016-04-04,481.0
6775888955,2016-04-05,481.0
6775888955,2016-04-06,495.0
6775888955,2016-04-07,309.0
6775888955,2016-04-08,309.0
6775888955,2016-04-09,309.0
6775888955,2016-04-10,309.0
6775888955,2016-04-11,309.0
6775888955,2016-04-12,309.0
6775888955,2016-04-13,312.0
6775888955,2016-04-14,445.0
6775888955,2016-04-15,425.0
6775888955,2016-04-16,425.0
6775888955,2016-04-17,425.0
6775888955,2016-04-18,425.0
6775888955,2016-04-19,425.0
6775888955,2016-04-20,425.0
6775888955,2016-04-21,425.0
6775888955,2016-04-22,425.0
6775888955,2016-04-23,425.0
6775888955,2016-04-24,425.0
6775888955,2016-04-25,425.0
6775888955,2016-04-26,425.0
6775888955,2016-04-27,425.0
6775888955,2016-04-28,425.0
6775888955,2016-04-29,425.0
6775888955,2016-04-30,425.0
6775888955,2016-05-01,425.0
6775888955,2016-05-02,425.0
6775888955,2016-05-03,425.0
6775888955,2016-05-04,425.0
6775888955,2016-05-05,425.0
6775888955,2016-05-06,425.0
6775888955,2016-05-07,425.0
6775888955,2016-05-08,425.0
6775888955,2016-05-09,425.0
6775888955,2016-05-10,425.0
6775888955,2016-05-11,425.0
6775888955,2016-05-12,425.0
6962181067,2016-03-11,39.0
6962181067,2016-03-12,544.0
6962181067,2016-03-13,514.0
6962181067,2016-03-14,494.0
6962181067,2016-03-15,426.0
6962181067,2016-03-16,379.0
6962181067,2016-03-17,409.0
6962181067,2016-03-18,492.0
6962181067,2016-03-19,511.0
6962181067,2016-03-20,485.0
6962181067,2016-03-21,441.0
6962181067,2016-03-22,568.0
6962181067,2016-03-23,573.0
6962181067,2016-03-24,489.0
6962181067,2016-03-25,556.0
6962181067,2016-03-26,500.0
6962181067,2016-03-27,591.0
6962181067,2016-03-28,564.0
6962181067,2016-03-29,401.0
6962181067,2016-03-30,447.0
6962181067,2016-03-31,551.0
6962181067,2016-04-01,537.0
6962181067,2016-04-02,432.0
6962181067,2016-04-03,604.0
6962181067,2016-04-04,439.0
6962181067,2016-04-05,462.0
6962181067,2016-04-06,532.0
6962181067,2016-04-07,437.0
6962181067,2016-04-08,404.0
6962181067,2016-04-09,480.0
6962181067,2016-04-10,444.0
6962181067,2016-04-11,419.0
6962181067,2016-04-12,826.0
6962181067,2016-04-13,787.0
6962181067,2016-04-14,512.0
6962181067,2016-04-15,404.0
6962181067,2016-04-16,379.0
6962181067,2016-04-17,515.0
6962181067,2016-04-18,487.0
6962181067,2016-04-19,567.0
6962181067,2016-04-20,458.0
6962181067,2016-04-21,443.0
6962181067,2016-04-22,503.0
6962181067,2016-04-23,476.0
6962181067,2016-04-24,528.0
6962181067,2016-04-25,473.0
6962181067,2016-04-26,473.0
6962181067,2016-04-27,425.0
6962181067,2016-04-28,506.0
6962181067,2016-04-29,406.0
6962181067,2016-04-30,426.0
6962181067,2016-05-01,525.0
6962181067,2016-05-02,436.0
6962181067,2016-05-03,488.0
6962181067,2016-05-04,438.0
6962181067,2016-05-05,546.0
6962181067,2016-05-06,432.0
6962181067,2016-05-07,416.0
6962181067,2016-05-08,604.0
6962181067,2016-05-09,540.0
6962181067,2016-05-10,463.0
6962181067,2016-05-11,528.0
6962181067,2016-05-12,499.0
7007744171,2016-03-11,89.0
7007744171,2016-03-12,89.0
7007744171,2016-03-13,89.0
7007744171,2016-03-14,89.0
7007744171,2016-03-15,89.0
7007744171,2016-03-16,89.0
7007744171,2016-03-17,89.0
7007744171,2016-03-18,89.0
7007744171,2016-03-19,89.0
7007744171,2016-03-20,89.0
7007744171,2016-03-21,89.0
7007744171,2016-03-22,89.0
7007744171,2016-03-23,89.0
7007744171,2016-03-24,72.0
7007744171,2016-03-25,72.0
7007744171,2016-03-26,72.0
7007744171,2016-03-27,72.0
7007744171,2016-03-28,72.0
7007744171,2016-03-29,72.0
7007744171,2016-03-30,65.0
7007744171,2016-03-31,65.0
7007744171,2016-04-01,65.0
7007744171,2016-04-02,84.0
7007744171,2016-04-03,76.0
7007744171,2016-04-04,76.0
7007744171,2016-04-05,74.0
7007744171,2016-04-06,74.0
7007744171,2016-04-07,69.0
7007744171,2016-04-08,69.0
7007744171,2016-04-09,69.0
7007744171,2016-04-10,69.0
7007744171,2016-04-11,69.0
7007744171,2016-04-12,69.0
7007744171,2016-04-13,69.0
7007744171,2016-04-14,69.0
7007744171,2016-04-15,69.0
7007744171,2016-04-16,85.0
7007744171,2016-04-17,85.0
7007744171,2016-04-18,85.0
7007744171,2016-04-19,85.0
7007744171,2016-04-20,85.0
7007744171,2016-04-21,85.0
7007744171,2016-04-22,85.0
7007744171,2016-04-23,85.0
7007744171,2016-04-24,85.0
7007744171,2016-04-25,85.0
7007744171,2016-04-26,85.0
7007744171,2016-04-27,85.0
7007744171,2016-04-28,85.0
7007744171,2016-04-29,85.0
7007744171,2016-04-30,85.0
7007744171,2016-05-01,64.0
7007744171,2016-05-02,64.0
7007744171,2016-05-03,64.0
7007744171,2016-05-04,64.0
7007744171,2016-05-05,64.0
7007744171,2016-05-06,64.0
7007744171,2016-05-07,64.0
7007744171,2016-05-08,64.0
7007744171,2016-05-09,64.0
7007744171,2016-05-10,64.0
7007744171,2016-05-11,64.0
7007744171,2016-05-12,64.0
7086361926,2016-03-11,578.0
7086361926,2016-03-12,578.0
7086361926,2016-03-13,27.0
7086361926,2016-03-14,443.0
7086361926,2016-03-15,408.0
7086361926,2016-03-16,421.0
7086361926,2016-03-17,435.0
7086361926,2016-03-18,435.0
7086361926,2016-03-19,435.0
7086361926,2016-03-20,472.0
7086361926,2016-03-21,550.0
7086361926,2016-03-22,550.0
7086361926,2016-03-23,484.0
7086361926,2016-03-24,484.0
7086361926,2016-03-25,297.0
7086361926,2016-03-26,349.0
7086361926,2016-03-27,71.0
7086361926,2016-03-28,250.0
7086361926,2016-03-29,580.0
7086361926,2016-03-30,710.0
7086361926,2016-03-31,697.0
7086361926,2016-04-01,475.0
7086361926,2016-04-02,580.0
7086361926,2016-04-03,580.0
7086361926,2016-04-04,580.0
7086361926,2016-04-05,93.0
7086361926,2016-04-06,485.0
7086361926,2016-04-07,521.0
7086361926,2016-04-08,421.0
7086361926,2016-04-09,512.0
7086361926,2016-04-10,54.0
7086361926,2016-04-11,627.0
7086361926,2016-04-12,916.0
7086361926,2016-04-13,494.0
7086361926,2016-04-14,398.0
7086361926,2016-04-15,396.0
7086361926,2016-04-16,396.0
7086361926,2016-04-17,396.0
7086361926,2016-04-18,85.0
7086361926,2016-04-19,519.0
7086361926,2016-04-20,402.0
7086361926,2016-04-21,500.0
7086361926,2016-04-22,414.0
7086361926,2016-04-23,414.0
7086361926,2016-04-24,772.0
7086361926,2016-04-25,504.0
7086361926,2016-04-26,493.0
7086361926,2016-04-27,410.0
7086361926,2016-04-28,384.0
7086361926,2016-04-29,384.0
7086361926,2016-04-30,495.0
7086361926,2016-05-01,491.0
7086361926,2016-05-02,483.0
7086361926,2016-05-03,440.0
7086361926,2016-05-04,418.0
7086361926,2016-05-05,418.0
7086361926,2016-05-06,345.0
7086361926,2016-05-07,567.0
7086361926,2016-05-08,578.0
7086361926,2016-05-09,419.0
7086361926,2016-05-10,58.0
7086361926,2016-05-11,475.0
7086361926,2016-05-12,413.0
8053475328,2016-03-11,506.0
8053475328,2016-03-12,506.0
8053475328,2016-03-13,506.0
8053475328,2016-03-14,506.0
8053475328,2016-03-15,506.0
8053475328,2016-03-16,506.0
8053475328,2016-03-17,506.0
8053475328,2016-03-18,506.0
8053475328,2016-03-19,506.0
8053475328,2016-03-20,506.0
8053475328,2016-03-21,506.0
8053475328,2016-03-22,506.0
8053475328,2016-03-23,506.0
8053475328,2016-03-24,506.0
8053475328,2016-03-25,506.0
8053475328,2016-03-26,506.0
8053475328,2016-03-27,506.0
8053475328,2016-03-28,506.0
8053475328,2016-03-29,506.0
8053475328,2016-03-30,506.0
8053475328,2016-03-31,506.0
8053475328,2016-04-01,506.0
8053475328,2016-04-02,506.0
8053475328,2016-04-03,506.0
8053475328,2016-04-04,506.0
8053475328,2016-04-05,506.0
8053475328,2016-04-06,506.0
8053475328,2016-04-07,506.0
8053475328,2016-04-08,506.0
8053475328,2016-04-09,506.0
8053475328,2016-04-10,506.0
8053475328,2016-04-11,506.0
8053475328,2016-04-12,506.0
8053475328,2016-04-13,506.0
8053475328,2016-04-14,506.0
8053475328,2016-04-15,506.0
8053475328,2016-04-16,506.0
8053475328,2016-04-17,506.0
8053475328,2016-04-18,506.0
8053475328,2016-04-19,506.0
8053475328,2016-04-20,503.0
8053475328,2016-04-21,503.0
8053475328,2016-04-22,503.0
8053475328,2016-04-23,348.0
8053475328,2016-04-24,348.0
8053475328,2016-04-25,348.0
8053475328,2016-04-26,348.0
8053475328,2016-04-27,348.0
8053475328,2016-04-28,348.0
8053475328,2016-04-29,348.0
8053475328,2016-04-30,348.0
8053475328,2016-05-01,348.0
8053475328,2016-05-02,348.0
8053475328,2016-05-03,348.0
8053475328,2016-05-04,348.0
8053475328,2016-05-05,348.0
8053475328,2016-05-06,348.0
8053475328,2016-05-07,77.0
8053475328,2016-05-08,77.0
8053475328,2016-05-09,77.0
8053475328,2016-05-10,77.0
8053475328,2016-05-11,77.0
8053475328,2016-05-12,77.0
8378563200,2016-03-11,114.0
8378563200,2016-03-12,779.0
8378563200,2016-03-13,601.0
8378563200,2016-03-14,403.0
8378563200,2016-03-15,407.0
8378563200,2016-03-16,429.0
8378563200,2016-03-17,457.0
8378563200,2016-03-18,642.0
8378563200,2016-03-19,544.0
8378563200,2016-03-20,505.0
8378563200,2016-03-21,470.0
8378563200,2016-03-22,519.0
8378563200,2016-03-23,414.0
8378563200,2016-03-24,490.0
8378563200,2016-03-25,285.0
8378563200,2016-03-26,758.0
8378563200,2016-03-27,624.0
8378563200,2016-03-28,478.0
8378563200,2016-03-29,387.0
8378563200,2016-03-30,663.0
8378563200,2016-03-31,494.0
8378563200,2016-04-01,460.0
8378563200,2016-04-02,703.0
8378563200,2016-04-03,592.0
8378563200,2016-04-04,465.0
8378563200,2016-04-05,464.0
8378563200,2016-04-06,443.0
8378563200,2016-04-07,540.0
8378563200,2016-04-08,344.0
8378563200,2016-04-09,574.0
8378563200,2016-04-10,626.0
8378563200,2016-04-11,496.0
8378563200,2016-04-12,783.0
8378563200,2016-04-13,489.0
8378563200,2016-04-14,452.0
8378563200,2016-04-15,461.0
8378563200,2016-04-16,744.0
8378563200,2016-04-17,849.0
8378563200,2016-04-18,461.0
8378563200,2016-04-19,441.0
8378563200,2016-04-20,441.0
8378563200,2016-04-21,485.0
8378563200,2016-04-22,422.0
8378563200,2016-04-23,568.0
8378563200,2016-04-24,615.0
8378563200,2016-04-25,492.0
8378563200,2016-04-26,648.0
8378563200,2016-04-27,611.0
8378563200,2016-04-28,625.0
8378563200,2016-04-29,516.0
8378563200,2016-04-30,665.0
8378563200,2016-05-01,627.0
8378563200,2016-05-02,452.0
8378563200,2016-05-03,368.0
8378563200,2016-05-04,616.0
8378563200,2016-05-05,448.0
8378563200,2016-05-06,393.0
8378563200,2016-05-07,494.0
8378563200,2016-05-08,741.0
8378563200,2016-05-09,466.0
8378563200,2016-05-10,395.0
8378563200,2016-05-11,437.0
8378563200,2016-05-12,432.0
8792009665,2016-03-11,454.0
8792009665,2016-03-12,454.0
8792009665,2016-03-13,454.0
8792009665,2016-03-14,454.0
8792009665,2016-03-15,454.0
8792009665,2016-03-16,454.0
8792009665,2016-03-17,454.0
8792009665,2016-03-18,454.0
8792009665,2016-03-19,454.0
8792009665,2016-03-20,454.0
8792009665,2016-03-21,454.0
8792009665,2016-03-22,454.0
8792009665,2016-03-23,454.0
8792009665,2016-03-24,454.0
8792009665,2016-03-25,454.0
8792009665,2016-03-26,454.0
8792009665,2016-03-27,454.0
8792009665,2016-03-28,428.0
8792009665,2016-03-29,217.0
8792009665,2016-03-30,478.0
8792009665,2016-03-31,478.0
8792009665,2016-04-01,534.0
8792009665,2016-04-02,534.0
8792009665,2016-04-03,564.0
8792009665,2016-04-04,630.0
8792009665,2016-04-05,455.0
8792009665,2016-04-06,507.0
8792009665,2016-04-07,510.0
8792009665,2016-04-08,478.0
8792009665,2016-04-09,678.0
8792009665,2016-04-10,678.0
8792009665,2016-04-11,678.0
8792009665,2016-04-12,531.0
8792009665,2016-04-13,576.0
8792009665,2016-04-14,520.0
8792009665,2016-04-15,392.0
8792009665,2016-04-16,392.0
8792009665,2016-04-17,392.0
8792009665,2016-04-18,392.0
8792009665,2016-04-19,392.0
8792009665,2016-04-20,570.0
8792009665,2016-04-21,570.0
8792009665,2016-04-22,427.0
8792009665,2016-04-23,382.0
8792009665,2016-04-24,382.0
8792009665,2016-04-25,382.0
8792009665,2016-04-26,382.0
8792009665,2016-04-27,433.0
8792009665,2016-04-28,433.0
8792009665,2016-04-29,416.0
8792009665,2016-04-30,379.0
8792009665,2016-05-01,551.0
8792009665,2016-05-02,431.0
8792009665,2016-05-03,576.0
8792009665,2016-05-04,489.0
8792009665,2016-05-05,489.0
8792009665,2016-05-06,489.0
8792009665,2016-05-07,489.0
8792009665,2016-05-08,489.0
8792009665,2016-05-09,489.0
8792009665,2016-05-10,489.0
8792009665,2016-05-11,489.0
8792009665,2016-05-12,489.0
